incomeId,budgetId,name,amount,type,date,from,note
2237,482,"VSWxYP",435.04,"interest",2020-04-30,"uvRRKx","DbXMnDKWoX"
2238,649,"hhHWRo",221.96,"gift",2021-01-31,"RTCUqn","wxtkCUkRAL"
2239,54,"PJHlfr",373.92,"interest",2016-12-13,"YEUJjs","YXeQxSyxSO"
2240,724,"QYpqIT",343.96,"investment",2021-11-10,"LEUTvp","CWndsiZpyZ"
2241,500,"tdkMpn",479.35,"gift",2019-08-23,"faCwop","tvzKHBHqfu"
2242,54,"JpYDmY",28.56,"clothing",2019-09-27,"NVTsqU","ShqmIkllku"
2243,393,"FIeeVy",409.42,"salary",2011-10-16,"IudEEZ","FVjMsvEnfZ"
2244,769,"gChqJy",50.58,"other",2014-02-06,"siijdj","NaVGQLLHpQ"
2245,720,"QrxYwI",395.79,"investment",2020-05-21,"SRRmYR","AqAIaibVoH"
2246,163,"zMqpGP",97.62,"other",2008-01-06,"fIDiYR","IJPRJDhxlm"
2247,956,"SXrhKK",423.26,"other",2021-05-29,"TMwHTz","XUJXWbmlAS"
2248,37,"YoWmQu",284.52,"interest",2018-02-01,"gkgRnH","IVIdXCyGXx"
2249,267,"QEQKDn",363.22,"investment",2021-11-26,"IYJZwJ","pEpydEZlWF"
2250,243,"drribf",278.6,"interest",2010-09-27,"SrNcbl","xdLNkgXGyO"
2251,679,"NJXLhR",275.87,"clothing",2021-05-17,"JTgQKb","ByPuiQeuaH"
2252,748,"mQCkcz",388.37,"other",2008-04-07,"XfJiQB","vEVMdlnjjP"
2253,273,"MwKsUU",135.74,"clothing",2020-01-10,"AaApRN","MbJRQGeOVz"
2254,127,"xaeiOa",47.15,"clothing",2021-10-22,"OTfkrM","entSFOqWrF"
2255,915,"BRRxKE",150.04,"investment",2014-06-27,"fhEydk","meKkzdIVFd"
2256,874,"rVPWHX",259.19,"interest",2013-12-19,"eqxTOo","zPLBLYniBf"
2257,472,"SQTfXy",211.7,"other",2008-10-13,"mhJIVB","flSspAMzrx"
2258,395,"joDElA",160.19,"gift",2010-11-04,"BlrjxT","uPExWhOSdG"
2259,157,"qNQOko",41.48,"gift",2011-08-12,"TbmZdh","JVVRAAcErx"
2260,361,"whSczx",35.46,"interest",2018-11-07,"iSUAtR","wHRLoJFvWw"
2261,861,"SpfeWU",192.33,"salary",2008-05-10,"fvNzPf","QseJldZtbh"
2262,952,"yQbUKe",119.55,"interest",2009-12-02,"uUDlun","YOUmgLYrPf"
2263,729,"BUIILn",475.2,"clothing",2011-11-15,"amXWrQ","mwSagJUxSB"
2264,991,"EdqAgQ",385.65,"other",2011-03-12,"LcMDxj","hSoYMkHqxR"
2265,254,"FQqnep",394.56,"gift",2012-01-31,"ALIPYM","KwfzDwWufV"
2266,308,"veUkfH",284.55,"interest",2015-10-03,"cVgTKP","UXXrnTwhYK"
2267,672,"xIeQSk",45.58,"salary",2014-10-31,"hDbbOO","axfCPXORLI"
2268,672,"XqxaKv",77.82,"other",2008-10-31,"XZHtJq","YMhqONkUCT"
2269,410,"LtQtxn",297.73,"gift",2017-04-19,"VVrshB","KhOmCyTjOs"
2270,284,"MmNUyF",170.87,"other",2018-04-20,"WdiiNY","vQZROeHMqw"
2271,228,"ymHBOe",452.85,"other",2012-06-27,"jSpSpA","RAXPooFGig"
2272,336,"HzuzvB",32.43,"interest",2013-01-18,"hQllZQ","GYSroNGDdP"
2273,444,"veKPmz",464.98,"gift",2020-06-24,"zOIBZT","ZiakUkDcPz"
2274,647,"sHKlLT",378.82,"gift",2019-07-31,"uHWpKZ","ivNWwUbFEA"
2275,285,"SgdeTO",323.59,"gift",2009-02-13,"nLUGVA","fOoHalHIaj"
2276,485,"yzssKR",456.88,"other",2011-04-13,"ZTFyHH","OydlhMpwZE"
2277,980,"GOYtBI",17.24,"investment",2012-02-12,"bqajVb","qqEtdgKXcu"
2278,904,"CBbnmq",58.2,"other",2009-05-25,"vpSQLR","uraMWcaGhp"
2279,936,"CFSOmf",263.53,"investment",2018-05-22,"jeTpQx","eWqhzsrOBA"
2280,326,"DlqmIo",190.54,"investment",2016-06-21,"gSgCDM","oDLyPMZnzg"
2281,290,"tfGIKQ",328.57,"investment",2009-10-14,"qHMCZp","XXmlOVhKWj"
2282,715,"vzoqcI",313.88,"gift",2010-04-16,"cAdLIK","wAaOezSrkn"
2283,215,"GlaStN",233.75,"interest",2021-04-14,"tUnbzj","seCeKDxepL"
2284,498,"nagPjr",148.24,"other",2009-05-08,"FoyQFo","EvoFEInirC"
2285,109,"cqmSsA",405.79,"other",2019-05-19,"dmXvML","PGpVfRLxaB"
2286,968,"ibjFQd",53.76,"gift",2013-09-13,"dVGMXO","hHpunFgkNf"
2287,592,"SqfZVO",207.63,"gift",2012-09-18,"JIBVCd","lqeUetXYdx"
2288,30,"cnAWXV",471.46,"gift",2009-01-12,"MZYODF","SHUMxDvuQG"
2289,137,"BkfURf",414.92,"clothing",2016-01-09,"KGGaJW","HZhgZsdeRa"
2290,687,"TjkWEe",63.66,"salary",2017-03-29,"XKCIwH","VwAzCByKAD"
2291,450,"GbLnSl",51.22,"other",2018-03-06,"KrvDtz","PTMxulgOyr"
2292,697,"vpdCVm",269.86,"other",2015-04-20,"Aggyim","udPLqOWfdh"
2293,676,"szEfXT",18.76,"investment",2020-06-22,"MlKivb","bGqEdvXzuO"
2294,994,"XkEFeI",460.04,"interest",2012-09-04,"MQlucJ","nEuYpiUbjq"
2295,74,"TRBpYW",12.9,"interest",2010-07-12,"wjHKnU","XwHqQMRYbY"
2296,226,"yePGMF",36.54,"salary",2016-06-08,"uSkTVG","SCjyGskjbW"
2297,248,"oktjgE",227.36,"clothing",2009-07-03,"sCnhCO","jviaPOQVIZ"
2298,344,"Ubrrka",394.67,"salary",2016-08-10,"QyLOhf","qSCCzCODIa"
2299,151,"mKNHMP",70.87,"salary",2018-01-20,"kaThUP","KovZFjmUhj"
2300,246,"nSckBV",430.82,"interest",2016-01-12,"RmyXmt","cfKhqRZIMG"
2301,209,"VHKlVF",169.34,"investment",2019-11-20,"FsEbaR","fDWXoEiJSN"
2302,328,"OtjQEu",260.1,"gift",2015-11-09,"SJfQEs","KpckRUzFLQ"
2303,669,"QJklmV",282.59,"interest",2021-05-24,"TUiPuM","vZvffhUsNg"
2304,891,"hyFVmB",62.85,"clothing",2008-07-01,"OpEDSt","eHuHvVqZoS"
2305,284,"RCOYJQ",488.98,"salary",2016-06-24,"Dugdnv","SgvTTkqxlS"
2306,475,"kLUnGa",332.52,"interest",2016-08-27,"GudpCC","DdjqsznXfu"
2307,726,"vyNjmD",474.25,"investment",2020-08-26,"OmlLQu","vLMycdcePE"
2308,135,"qzeCxb",59.06,"interest",2013-02-25,"FFRlZk","egsNdqcGpV"
2309,965,"dAMzUq",390.47,"gift",2011-02-20,"lUwvsq","ByMqeszpti"
2310,597,"YOQOJU",24.45,"other",2015-05-06,"Revpmt","plkVLxhqLX"
2311,726,"VjQmIo",168.15,"clothing",2009-07-08,"ApGGQk","rkuSDAzjwa"
2312,613,"VpdTnG",121.5,"salary",2008-12-15,"qSeEAf","TFeigqEmMG"
2313,544,"XgyExy",469.21,"salary",2011-04-07,"Khilpv","YYIPHcZHdE"
2314,958,"Jaxhoo",350.12,"investment",2008-04-22,"atKLDc","czyJExpUjs"
2315,27,"uYeDzH",406.49,"investment",2020-03-27,"thpUWM","DgQORvDoFB"
2316,841,"RbFdAl",478.28,"clothing",2017-06-08,"VqxIXV","mRElvrftmJ"
2317,831,"hmLQKS",51.82,"gift",2020-05-30,"oZtiUQ","jdvHqOkHXT"
2318,682,"CXhjmA",495.44,"investment",2018-08-18,"XrZGsQ","TjBYXsLNkT"
2319,883,"cHNRNy",73.2,"investment",2017-10-21,"JonKaR","iJdjqwJhSJ"
2320,120,"eTjjmA",473.44,"interest",2018-01-21,"svRvMr","kDrhAKPJLB"
2321,690,"QwyYtk",366.59,"investment",2017-07-13,"EYZkrf","lQXHbpfLcS"
2322,335,"VqgXCF",412.56,"salary",2010-06-25,"VlaGkq","RNDoEoyzLm"
2323,908,"JtVYNb",17.84,"salary",2008-07-25,"ZFtPQt","wHpnNXpvaz"
2324,332,"OgDBCN",273.01,"other",2012-09-05,"yaYwRG","ZVUIBifEaD"
2325,547,"gvpCNX",436.69,"clothing",2020-11-19,"zCtatO","XHLkShtXvD"
2326,201,"ZZoBQA",249.18,"gift",2010-07-05,"IgFreL","NCSvQmPQOz"
2327,667,"qLxCuK",121.39,"salary",2013-10-17,"ssuefO","VKBmmBTemF"
2328,901,"gISumr",38.88,"clothing",2021-04-01,"ymKEED","ijVCIKijjW"
2329,148,"bksgWK",259.82,"interest",2008-06-16,"hNgpHY","kcfvTkItMS"
2330,543,"GZBSpM",118.79,"investment",2015-07-08,"IEkMyI","uOfavDEnNx"
2331,527,"DmluEk",452.64,"clothing",2016-12-06,"AWZyXQ","pAWvwtBLbl"
2332,808,"DopCed",328.86,"other",2013-07-30,"WKcYUd","VbsqUKMmPZ"
2333,598,"UBeumR",131.19,"interest",2012-10-16,"xANWkz","sVSyiFFRqQ"
2334,361,"CpISGP",427.03,"investment",2009-10-08,"pUdOBi","pkEtAlNdNT"
2335,921,"dUsLyX",70.7,"investment",2019-06-19,"dsskMA","iCzNkCNlGa"
2336,888,"sNGSdv",272.31,"clothing",2019-06-13,"Qepclc","CnfVWoKkNc"
2337,673,"xEiylD",318.44,"investment",2012-09-17,"lZtEbq","VbSzOEMBfx"
2338,318,"aZJlUb",257.62,"other",2016-06-22,"urYvzd","TgrQgvHTUO"
2339,701,"QpGxrJ",351.21,"gift",2014-01-11,"xBFmCB","rBusbNkPYA"
2340,294,"nwsCKf",100.27,"gift",2018-07-02,"MAHftw","ORwMMSEDAS"
2341,262,"SihXuH",154.52,"salary",2017-09-01,"rnJpEX","FfbhlTJVWI"
2342,774,"QEgcSS",405.97,"other",2013-12-07,"NHZeWY","HdyKoLMwwk"
2343,249,"pEcOxI",59.78,"other",2009-05-20,"aLAYLR","bmPyupAZOL"
2344,801,"QhrTUn",444.35,"other",2019-11-20,"xkOUuV","kyrYfCAIMz"
2345,142,"jvfzno",281.11,"interest",2020-12-05,"uqZlXj","ihJQyDpini"
2346,792,"rnrPgy",223.5,"clothing",2010-09-19,"fwHSrN","zbKAZKokTd"
2347,415,"xcHdUw",274.12,"interest",2019-09-10,"dNpokZ","ovhgbleerI"
2348,112,"YjQWiV",283.06,"salary",2016-03-01,"xnCiRQ","ioAbMzEiic"
2349,562,"uTPJVo",57.93,"salary",2008-01-14,"PZormG","mXPXjRPtem"
2350,795,"DGzscA",291.89,"clothing",2021-09-11,"DRKFat","VsccsKxVKx"
2351,936,"UOEQvC",236.45,"clothing",2011-05-09,"RuDaTx","CevVhKpcVg"
2352,551,"ZpKOkc",478.88,"clothing",2018-01-28,"GvUfDC","GvrzLfjyOs"
2353,809,"bDBHVx",399.96,"other",2012-05-08,"nCapru","wlLndvEmnM"
2354,577,"qUOpZl",281.72,"clothing",2020-07-03,"ZnZFyV","isJoynFiat"
2355,848,"AMPdwc",60.57,"gift",2013-04-23,"qoSLQA","XVqZUxzOQv"
2356,764,"ctyVvL",112.47,"salary",2010-08-25,"HnLtQQ","iEdGXtSJIS"
2357,890,"JrciKV",92.84,"gift",2020-08-15,"sBfYTG","rGFrAyTOjV"
2358,891,"AHbkwF",335.81,"other",2010-10-31,"uCVWsw","OVMcRxAXlF"
2359,923,"MfWbND",141.14,"other",2020-10-04,"eRzXRv","DKngtljTiM"
2360,834,"qqKnpL",128.23,"gift",2008-04-17,"EbCLgd","VtQuDSqKBU"
2361,881,"PNFqlZ",401.24,"clothing",2019-03-12,"eLOFOU","JvBcpjtkIb"
2362,216,"cmTYml",75.41,"other",2013-07-29,"DWBFNU","ZwVYlEzNdJ"
2363,987,"ArhxQX",229.52,"investment",2015-12-21,"TRkxLq","vXbrrbLyUj"
2364,937,"jugJJn",200.31,"clothing",2010-07-02,"pshlzw","gSsNmgfknK"
2365,279,"JpICeZ",261.75,"gift",2009-04-10,"PTwCNa","gXIQnFZCal"
2366,23,"RWbsar",169.22,"investment",2019-04-02,"cbmMlc","kWJGCEwDqd"
2367,215,"sKIaKh",54.55,"clothing",2009-11-14,"NSbiDI","IvvHLGxGtT"
2368,406,"PMTMhy",420.25,"gift",2015-02-22,"WlhUmA","GMNhqcSCIm"
2369,45,"iFlIAF",49.17,"salary",2009-01-15,"qkRAKr","vzGfMtkwdS"
2370,320,"saDEdR",254.36,"interest",2008-07-03,"qIERPa","mGoScPcObj"
2371,487,"WJVzcu",185.63,"other",2011-09-04,"wTUrAk","ngVHuSzoTg"
2372,800,"zSRWLI",476.98,"interest",2012-04-28,"tLApwR","vnUwnqYuAH"
2373,968,"oghmVt",152.2,"gift",2014-05-08,"XslBHY","hkXYekAeiR"
2374,986,"qnbXjs",493.29,"investment",2020-06-27,"oMuljA","hpzyCvYByQ"
2375,406,"OkOXre",447.53,"other",2020-02-21,"BchXzO","YwjcYcPkRe"
2376,571,"vUSWpa",14.41,"investment",2010-12-14,"GSQwKT","wvPJhAPdVU"
2377,441,"gZzexQ",136.52,"salary",2016-02-06,"ZJPDpg","BvSkPTqEAD"
2378,316,"yWcrEL",12.69,"gift",2010-10-12,"fSfAFe","hvOsfWQogF"
2379,716,"FXRiId",248.06,"clothing",2013-05-25,"krjoxl","HxvctKqQQe"
2380,701,"oDdigB",175.8,"clothing",2020-01-01,"nqxSGS","ReFiLCNKZe"
2381,242,"afltEb",384.16,"gift",2008-06-18,"mFXVYJ","XRXtAmuABV"
2382,113,"YoGoRl",135.85,"investment",2016-12-30,"cTnrmN","mXzyTRXLzq"
2383,282,"sTaIiV",316.94,"clothing",2014-08-07,"bNvwkQ","VdgdRmOXSC"
2384,510,"CdoyMu",453.95,"salary",2012-02-13,"AHiOtq","sdNhTpBFue"
2385,716,"yCOQCK",330.65,"gift",2014-11-21,"BsZaRc","jOFEqSJnmV"
2386,466,"phOYuC",311.92,"salary",2016-01-03,"OpwTfT","VvRpziitdI"
2387,1000,"jfybuV",282.5,"salary",2014-12-19,"JylXxW","NcPiEWxYOg"
2388,167,"rekRXs",222.85,"other",2008-05-04,"AJXWKv","dWBaHZOdnc"
2389,701,"tajqXZ",455.75,"interest",2013-03-26,"jdwpOn","WcnVWQixdB"
2390,17,"VdByKl",31.86,"investment",2016-04-27,"SvDccV","wQNsCdXxQF"
2391,404,"yGQIRV",195.24,"clothing",2011-07-26,"yYyFRs","GosgNYzOTq"
2392,584,"JuWoJY",29.59,"other",2011-03-31,"eLUTxj","wYFpvJJZmJ"
2393,250,"ZTQVpX",243.42,"other",2015-08-01,"obaGMQ","MABUEVRfGe"
2394,809,"GagkRl",98.19,"gift",2019-06-13,"MkpBWQ","UAdKnhonge"
2395,887,"uecExS",228.95,"investment",2019-11-03,"sRcesQ","gTYpzTVlTg"
2396,110,"HiNJoA",302.01,"interest",2009-12-16,"WUbsxw","UdWAPeIwWX"
2397,288,"vOVsjQ",2.53,"clothing",2011-06-13,"TQOrCk","kLALHFnejW"
2398,810,"cFvsUe",319.45,"investment",2019-05-01,"zIrezO","qhiDluQvfD"
2399,514,"VYiYcN",66.5,"clothing",2015-11-07,"hobyFe","CJmhoOrfkP"
2400,15,"UmqgHY",209.37,"investment",2021-08-29,"dFsxZW","uAYZWHzIEo"
2401,680,"aTZQZh",284.38,"salary",2017-04-12,"GfilzR","hVeXxeUGcl"
2402,284,"MWBLvq",357.11,"investment",2015-01-02,"ZPjnVM","AkrozkPsGw"
2403,663,"URgwKt",465.65,"gift",2014-08-02,"BqrsFW","FblNjYlywG"
2404,690,"LaFJAp",250.32,"gift",2008-09-14,"vvaaQj","lWoVjbmICV"
2405,702,"NSllmV",155.25,"other",2018-02-26,"jimkOu","MgAniGIjGF"
2406,328,"fnHqEt",123.39,"clothing",2016-03-12,"XAFqMG","aMYxVczaFp"
2407,239,"YDIbjp",58.2,"interest",2017-04-17,"KaWWPi","QBqUNtyRuJ"
2408,503,"eToypZ",299.13,"clothing",2009-02-18,"jWTucA","mHwGvNoJQu"
2409,535,"apHjDD",265.75,"other",2020-08-08,"ktIfmM","omSaiNCVLk"
2410,535,"OMKbUj",361.85,"salary",2015-08-05,"dODnLR","ZCferSIBXb"
2411,607,"fHZnHt",466.7,"other",2017-09-29,"dxSdnQ","pOcsmIriZK"
2412,311,"nVTQBE",290.2,"clothing",2008-09-10,"VLDAHt","nzbCaiuWvd"
2413,159,"UOGVci",293.5,"other",2018-10-27,"FxMpIb","joGnSwQCyv"
2414,42,"dFHmqy",101.27,"gift",2010-02-26,"VZkzgf","axbJqsMFhQ"
2415,976,"PgRetj",18.39,"interest",2008-01-19,"ThsaVR","qwvYHZHInV"
2416,842,"hATgVP",234.05,"gift",2019-06-27,"rwqEgl","LAmoQSbMWl"
2417,171,"ZYJDiZ",109.11,"gift",2009-06-04,"CLgIsG","oGhgsyYeKt"
2418,542,"vpbTeN",402.23,"other",2008-04-14,"mUKKgN","FDyzWBlLUu"
2419,559,"AuaNEk",456.42,"other",2017-01-28,"fvputE","juMkujGpWr"
2420,749,"cuFSvU",413.19,"interest",2011-09-27,"YrUeiu","aBYNntTDZE"
2421,817,"TQDakL",190.77,"other",2010-04-20,"roMxte","KGdLrgCxsp"
2422,566,"rJntZJ",433.94,"gift",2020-08-26,"iIytUL","GmiejFMdYF"
2423,490,"Eqeuoo",340.09,"clothing",2017-06-28,"iWtSgF","qNLsnauLLS"
2424,226,"RcGHiY",324.12,"salary",2018-11-19,"SzuCkc","OYOxKrEmVM"
2425,85,"ySsgiY",172.45,"salary",2015-11-17,"gNGZbj","tQcjtHpYoL"
2426,739,"ZZNYrZ",369.36,"salary",2014-08-28,"FnYvga","xduwTTCokK"
2427,681,"YzwjPa",192.7,"salary",2012-12-19,"qzkofU","dfFNMvqhGe"
2428,640,"lowMEW",465.64,"interest",2010-04-24,"pHWsEI","EnxbhIQMAY"
2429,212,"aVDWna",19.62,"salary",2011-01-22,"tuFMiv","fqhpXXmODo"
2430,308,"EdmqID",158.34,"interest",2014-01-22,"wLeKrb","xrFXIDoOUn"
2431,542,"CuVcIG",97.25,"other",2017-08-16,"GjQDYm","FSIXgYKeBw"
2432,499,"HeJtuP",78.92,"other",2008-06-13,"FohJEg","fAnbgLjUWq"
2433,331,"cqiXZY",213.75,"clothing",2020-08-18,"GOrROS","JVYpxpQQls"
2434,198,"HzHncT",383.65,"investment",2009-04-13,"CmUfUM","bOsTlTigkI"
2435,803,"xkQEnn",12.75,"gift",2009-08-10,"LFSvQg","HUoTJrJvyc"
2436,398,"uOHpWc",59.36,"gift",2010-06-06,"HWeCYf","wkipAFMlgM"
2437,849,"wvZIgy",33.77,"gift",2011-03-01,"DwPDSn","URYFEzyRFY"
2438,453,"GjRqwO",371.61,"salary",2013-05-26,"YsInTX","MPabUcXzoc"
2439,486,"QVOnCt",117.75,"gift",2021-04-20,"lEfdtN","MLJhhPmWAZ"
2440,672,"NFgjtG",465.94,"clothing",2016-05-30,"rKPrjF","bnhblyZIkk"
2441,937,"EOVfGM",85.16,"gift",2015-03-05,"sLPuHC","wsdguFXnPl"
2442,947,"DpNfbR",349.45,"clothing",2014-10-16,"oAbwDL","BnNAbewYlT"
2443,556,"saODIY",121.53,"investment",2011-12-31,"LXWUJd","SOYSZJdWMj"
2444,490,"XMEryk",129.86,"gift",2016-07-09,"cStyXn","zSsniXZEza"
2445,128,"XTiFqK",389.14,"other",2021-08-15,"fXzEwB","FFCMzxtDPO"
2446,96,"DZeHNw",404.82,"investment",2015-01-13,"eOnaVS","PgxrDnPUsb"
2447,237,"sVFcOQ",144.85,"interest",2021-11-12,"IqTMRX","yGKONLtQpo"
2448,759,"dptkGw",340.98,"interest",2011-03-27,"cpEeQl","EyqHGXoJvA"
2449,420,"wTGkws",321.44,"salary",2020-07-04,"ouqtdU","OfnCaDedGr"
2450,522,"FuOTWM",41.74,"gift",2016-01-04,"rcpJqt","YBSCJBNCQM"
2451,664,"OMWISP",350.0,"gift",2021-07-19,"MuYEvX","xdyYuTrTvn"
2452,809,"WkAJSf",388.09,"investment",2013-01-22,"mJPTYI","VohEWhJkLx"
2453,145,"SRVwMZ",152.8,"other",2012-12-24,"ELwUtA","pKsBQkbVxn"
2454,370,"XsoUfN",455.53,"interest",2021-07-26,"BZZBpJ","IBUqwHXBif"
2455,991,"KMdjck",233.72,"salary",2016-02-02,"qccoUm","bVYmOGUtkn"
2456,250,"ktMRry",10.77,"gift",2011-06-14,"ELlXau","bXWPuNFCiL"
2457,989,"NOKgaq",50.16,"salary",2014-10-16,"tIUaKw","HyaASJpuIJ"
2458,210,"dIQJRv",99.79,"salary",2019-07-14,"dTSLJC","zJqWVBaNqz"
2459,376,"DQQndr",299.49,"gift",2014-03-30,"hfDVMb","QbjcJnDnku"
2460,919,"azhzbR",446.57,"salary",2009-01-29,"VNDrIG","vTbHkXskQW"
2461,359,"ijLOXX",300.32,"salary",2011-05-13,"NMhTAe","wevvvPZbJc"
2462,473,"lGNIfC",128.99,"investment",2016-03-11,"wJmdOH","NrtFlXAtwB"
2463,658,"amckwl",352.2,"clothing",2017-09-27,"bQlqEk","xDxhxnTmvS"
2464,395,"AturXs",428.62,"clothing",2010-02-19,"LoqDkc","ADfUaPlKcA"
2465,621,"XpQXSe",74.25,"other",2012-06-28,"rqGbbu","pqGAbCLfKG"
2466,716,"BDJwZS",106.31,"interest",2013-01-25,"BxBEtM","vjSxGnZHgH"
2467,269,"XzEJqi",285.1,"salary",2009-07-31,"hwMRPa","fhvTOLpwSr"
2468,430,"PcWqjz",114.79,"gift",2008-07-17,"qwOqty","KIKOwxRHkN"
2469,395,"OhrEaD",15.4,"salary",2008-06-29,"ZniudF","NACBsAcCSH"
2470,678,"wnaPst",227.47,"gift",2011-01-31,"rpuEiR","JejLOuTavM"
2471,779,"eVIxhA",476.78,"clothing",2020-09-11,"dfEDGI","MmfFKXSlmC"
2472,185,"gfvzmb",291.03,"interest",2013-01-30,"daHxdg","cuNWLxSYEg"
2473,109,"rVKSTm",487.84,"salary",2021-04-04,"CsXRzb","ZYwNwRPPHR"
2474,922,"bXLhvo",474.52,"salary",2012-03-07,"BYkkNR","MXtMMKFQht"
2475,838,"wbSQeZ",341.59,"other",2009-09-18,"WuFDMe","XlIyuECIxo"
2476,324,"pAFgDM",254.99,"investment",2020-08-13,"EXewIf","JgtOSyESpl"
2477,484,"BKGEIW",348.75,"other",2012-10-31,"DkPqGE","LlGypUihGa"
2478,40,"jIEZoe",454.6,"salary",2009-04-04,"GxhRLO","kjRPUVWrHL"
2479,264,"iuQQoX",335.46,"other",2013-01-24,"HLuLlH","SzddaDdgMD"
2480,655,"gjiNMk",366.9,"interest",2019-12-22,"TCqSae","ICQTXSuxDF"
2481,659,"koPYWy",196.71,"other",2016-04-23,"cXbaBg","aAIAcBTrIq"
2482,191,"UVLCRp",391.07,"investment",2021-09-30,"kCQWbW","SHOsVIoVSc"
2483,182,"KuoZeI",305.45,"gift",2016-02-28,"VxlAVE","wQCXzhMrpz"
2484,774,"tyLgaP",215.33,"clothing",2010-02-05,"BBsfDz","kfWucYwTqw"
2485,214,"JvWoUI",18.7,"other",2021-04-04,"MqeBkA","xqNVWlamGJ"
2486,593,"DtprFA",224.25,"interest",2011-10-07,"dVrjwZ","ufJVGsThsQ"
2487,422,"jAjULB",199.43,"salary",2010-09-28,"uopdNO","WNXxXoNFfE"
2488,863,"MztXkG",59.71,"salary",2021-06-22,"ZzCBJJ","mLYfoZwxqI"
2489,834,"JLxXFD",211.96,"gift",2013-08-21,"VeXgYN","jyralrSrMP"
2490,480,"sQSJqR",158.2,"clothing",2011-12-15,"JCRSxN","uBoOIzjzSm"
2491,677,"VXNspy",421.54,"investment",2015-12-15,"FgVdOM","UNiPredOCB"
2492,703,"ohMTqJ",141.04,"clothing",2011-11-28,"cvBUca","wCpFycDSiS"
2493,841,"PLpQSE",420.64,"investment",2012-05-20,"VjgjHR","wbpxMKJKNg"
2494,323,"oFdRyD",163.8,"gift",2018-05-13,"YBURZa","ghAyhzqkxu"
2495,54,"zGhdSr",109.18,"salary",2014-04-08,"OjGyxm","ZkKCltPBSs"
2496,345,"NiHzXU",106.06,"gift",2019-09-12,"NgsDbL","fkQZxiaEkx"
2497,257,"KNHEYx",310.55,"gift",2008-01-15,"TNyzpo","uiUHZPgePm"
2498,853,"rHWmSe",402.61,"gift",2014-02-12,"eXOTPo","OacrYDxLGU"
2499,128,"MvZTjh",212.26,"salary",2010-02-24,"LECeWM","IwVaJuuWSK"
2500,447,"NRPJnb",274.86,"clothing",2016-03-22,"PnVhFY","tUDloGgRSU"
2501,152,"nldwkH",284.63,"other",2020-03-12,"TBClrc","zEpmkyKMmC"
2502,880,"mCyfLQ",453.14,"clothing",2015-11-03,"ritLkY","AyytyoHaES"
2503,443,"QcJtVV",15.77,"salary",2016-10-10,"INhHEl","wYtpREkQqC"
2504,283,"tubjmT",56.11,"interest",2010-07-25,"xKPAGB","xsruSKCtBj"
2505,745,"WskPEI",136.28,"interest",2021-07-11,"mHvtNI","BNUlQprjky"
2506,754,"bDzvHH",465.56,"gift",2019-11-02,"DLqcxi","JlopYuYLeR"
2507,440,"YbZiUr",384.08,"interest",2015-07-02,"rOVKXZ","sIiouyweGK"
2508,48,"tTKzHj",399.88,"interest",2020-06-16,"oYxVfn","oLcdCnAows"
2509,239,"EbzYAD",72.43,"clothing",2013-06-16,"zHhdwE","pozpIAklJu"
2510,953,"mLOlKz",141.6,"salary",2012-03-28,"giZJnL","EAQoOazrem"
2511,579,"nqkzXA",246.71,"salary",2016-04-01,"AQDppV","oNUtESXNLN"
2512,105,"DNNQQQ",197.83,"investment",2009-04-28,"XmCRxf","pbqmAhDlmf"
2513,524,"VZsjGi",468.78,"gift",2021-09-14,"ICVNlR","yvkawvrrWb"
2514,343,"qLJOEZ",412.76,"clothing",2010-09-15,"kXzTgO","NuWkLbnDwr"
2515,850,"fkcVpZ",188.54,"salary",2021-08-27,"tHvYZS","yvKEvjiPpu"
2516,752,"OayJGe",23.92,"clothing",2021-08-08,"hFvWPk","TJXAWEzVOA"
2517,651,"NGjRSt",432.69,"interest",2009-07-18,"ZBnQai","yyylytHHQo"
2518,261,"mMDybl",152.35,"investment",2016-07-03,"vUBSFM","sZktDJnXaR"
2519,972,"PqDsgv",124.27,"gift",2018-06-24,"OIzUbu","dNJBNCeafN"
2520,247,"rTeOvY",452.02,"gift",2012-10-23,"CFheCc","RLkZTJvPSf"
2521,482,"sXjOko",378.33,"salary",2009-08-20,"VwyALi","EUePSJnxDN"
2522,445,"dVGgTE",152.23,"investment",2017-11-04,"yZNnzG","izqnfRlpHf"
2523,719,"mVjnFD",301.74,"gift",2010-06-05,"ECRJZx","keNPhohNSf"
2524,58,"ZLsIRa",110.6,"clothing",2009-08-20,"OxwUkw","CpuzlJFUsk"
2525,743,"xNLQQt",474.63,"clothing",2014-03-11,"SqZdzY","SWmZOxZEmL"
2526,624,"YqaoUI",84.19,"salary",2008-03-03,"biSiiJ","OqukIsGjDz"
2527,267,"VBNGmm",23.51,"salary",2018-07-19,"oBDniU","alDVYBTbqX"
2528,274,"tphocH",329.26,"investment",2018-08-23,"oKdtpu","FmrkUqTgbk"
2529,857,"CzTOPc",74.27,"clothing",2020-10-24,"FqnOeM","tOegpQBaen"
2530,403,"ATIEix",89.41,"investment",2014-09-13,"jOYSsj","rgNBTexhsH"
2531,102,"bBAKMS",327.97,"salary",2020-09-29,"SefjBA","oWGhyvlfGE"
2532,769,"MdwOsF",103.96,"investment",2014-09-07,"YMqslY","FAenKWzJiI"
2533,1,"vCgbcR",9.86,"clothing",2012-03-27,"QlPliD","dZCJOOjPAg"
